====== pysrim run =======
        SRIM-2013.00
========================================
      Ion and Recoil IONIZATION     
 See SRIM Outputs\TDATA.txt for details   
========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt   for calculation data
 Ion    = He   Energy = 3000 keV
============= TARGET MATERIAL ======================================
Layer 1 : None
Layer Width = 20000.E+00 A ;
  Layer # 1- Density = 9.341E22 atoms/cm3 = 8.9 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =000004.33
===============================================================
  Ionization Energy Units are  >>>>  eV /(Angstrom-Ion)  <<<<  
===============================================================
---------------------------------------------------------------
-  NOTE: Because of the application of straggling to the ion  -
-  energy, Ionization is not accurate for less than 20 ions!  -
---------------------------------------------------------------

  TARGET       IONIZ.       IONIZ.  
  DEPTH         by           by     
  (Ang)        IONS         RECOILS 
-----------  -----------  -----------
200010.E-03  4526.40E-02  0000.00E+00
400010.E-03  4556.22E-02  0000.00E+00
600010.E-03  4641.79E-02  0000.00E+00
800010.E-03  4667.41E-02  3173.05E-07
100001.E-02  4823.63E-02  0000.00E+00
120001.E-02  5130.11E-02  3402.35E-06
140001.E-02  5403.52E-02  0000.00E+00
160001.E-02  5403.52E-02  0000.00E+00
180001.E-02  5402.59E-02  1044.60E-06
200001.E-02  5224.47E-02  1375.52E-07
220001.E-02  5075.07E-02  2580.04E-06
240001.E-02  5123.64E-02  0000.00E+00
260001.E-02  5123.64E-02  0000.00E+00
280001.E-02  5123.64E-02  0000.00E+00
300001.E-02  5123.64E-02  0000.00E+00
320001.E-02  5187.96E-02  8016.53E-07
340001.E-02  5360.89E-02  1059.63E-07
360001.E-02  5147.09E-02  4717.09E-06
380001.E-02  5095.41E-02  0000.00E+00
400001.E-02  5095.41E-02  0000.00E+00
420001.E-02  5095.41E-02  0000.00E+00
440001.E-02  5095.41E-02  0000.00E+00
460001.E-02  5068.47E-02  1946.01E-06
480001.E-02  5111.52E-02  1093.86E-06
500001.E-02  5235.26E-02  1563.57E-07
520001.E-02  5249.95E-02  0000.00E+00
540001.E-02  5249.95E-02  0000.00E+00
560001.E-02  5249.95E-02  0000.00E+00
580001.E-02  5250.16E-02  9421.91E-07
600001.E-02  5266.65E-02  5201.25E-06
620001.E-02  5358.73E-02  8103.57E-06
640001.E-02  5335.24E-02  0000.00E+00
660001.E-02  5335.24E-02  0000.00E+00
680001.E-02  5335.24E-02  0000.00E+00
700001.E-02  5335.24E-02  0000.00E+00
720001.E-02  5502.47E-02  9882.63E-07
740001.E-02  5724.31E-02  7430.14E-07
760001.E-02  5675.73E-02  2941.47E-07
780001.E-02  5674.60E-02  0000.00E+00
800001.E-02  5674.60E-02  0000.00E+00
820001.E-02  5674.60E-02  0000.00E+00
840001.E-02  5652.41E-02  9767.28E-07
860001.E-02  5504.19E-02  2525.09E-07
880001.E-02  5541.30E-02  9417.40E-07
900001.E-02  5597.48E-02  0000.00E+00
920001.E-02  5597.48E-02  0000.00E+00
940001.E-02  5597.48E-02  0000.00E+00
960001.E-02  5601.05E-02  2151.44E-05
980001.E-02  5673.05E-02  1419.07E-06
100000.E-01  5590.05E-02  8079.51E-07
102000.E-01  5514.05E-02  0000.00E+00
104000.E-01  5514.05E-02  0000.00E+00
106000.E-01  5514.05E-02  0000.00E+00
108000.E-01  5514.05E-02  0000.00E+00
110000.E-01  5315.60E-02  7368.63E-07
112000.E-01  5332.18E-02  5827.79E-06
114000.E-01  5409.37E-02  0000.00E+00
116000.E-01  5409.37E-02  0000.00E+00
118000.E-01  5409.37E-02  0000.00E+00
120000.E-01  5409.37E-02  0000.00E+00
122000.E-01  5773.16E-02  2375.48E-06
124000.E-01  5829.14E-02  2453.56E-06
126000.E-01  5863.56E-02  0000.00E+00
128000.E-01  5863.56E-02  0000.00E+00
130000.E-01  5863.56E-02  0000.00E+00
132000.E-01  5863.56E-02  0000.00E+00
134000.E-01  5946.75E-02  1665.99E-06
136000.E-01  6377.22E-02  2641.30E-06
138000.E-01  6397.20E-02  0000.00E+00
140000.E-01  6397.20E-02  0000.00E+00
142000.E-01  6397.20E-02  0000.00E+00
144000.E-01  6402.47E-02  2608.09E-07
146000.E-01  6439.87E-02  3406.21E-06
148000.E-01  6524.43E-02  1298.41E-06
150000.E-01  6545.76E-02  0000.00E+00
152000.E-01  6545.76E-02  0000.00E+00
154000.E-01  6545.76E-02  0000.00E+00
156000.E-01  6421.45E-02  2188.62E-06
158000.E-01  6195.57E-02  3219.38E-06
160000.E-01  6094.07E-02  0000.00E+00
162000.E-01  6094.07E-02  0000.00E+00
164000.E-01  6094.07E-02  0000.00E+00
166000.E-01  6094.07E-02  0000.00E+00
168000.E-01  6014.20E-02  1471.04E-06
170000.E-01  5480.01E-02  4676.01E-05
172000.E-01  5436.18E-02  0000.00E+00
174000.E-01  5436.18E-02  0000.00E+00
176000.E-01  5436.18E-02  0000.00E+00
178000.E-01  5444.40E-02  2415.82E-06
180000.E-01  5734.45E-02  9707.62E-07
182000.E-01  6043.50E-02  0000.00E+00
184000.E-01  6043.50E-02  0000.00E+00
186000.E-01  6043.50E-02  0000.00E+00
188000.E-01  6060.14E-02  4176.32E-07
190000.E-01  6408.33E-02  4062.66E-06
192000.E-01  6335.66E-02  2207.00E-06
194000.E-01  6604.12E-02  0000.00E+00
196000.E-01  6100.15E-02  8466.96E-08
198000.E-01  6149.11E-02  0000.00E+00
200000.E-01  6068.43E-02  1162.19E-05
