====== pysrim run =======
        SRIM-2013.00
======================================== 
       Ion and Recoil PHONONS        
 See SRIM Outputs\TDATA.txt for calc. details
======================================== 
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt calculation data
 Ion    = He   Energy = 2000 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     2.E+04 AAA ;
  Layer # 1- Density = 9.341E22 atoms/cm3 = 8.9 g/cm3
  Layer # 1- Ce = 33.3 Atomic Percent = 81.4 Mass Percent
  Layer # 1-  O = 66.6 Atomic Percent = 18.5 Mass Percent
====================================================================
 Total Ions calculated =4.66
========================================================
  Table Units are  >>>> Phonons /(Angstrom-Ion)  <<<<  
========================================================
  DEPTH       PHONONS     PHONONS    
  (Ang.)      by ION      by RECOILS 
-----------  -----------  -----------
200010.E-03  706834.E-08  106341.E-09
400010.E-03  897289.E-08  464743.E-08
600010.E-03  662468.E-08  000000.E+00
800010.E-03  658941.E-08  735553.E-08
100001.E-02  656785.E-08  000000.E+00
120001.E-02  445503.E-08  115087.E-06
140001.E-02  483276.E-08  647038.E-08
160001.E-02  721291.E-08  000000.E+00
180001.E-02  634645.E-08  473581.E-08
200001.E-02  632440.E-08  000000.E+00
220001.E-02  607050.E-08  877315.E-08
240001.E-02  539653.E-08  184882.E-07
260001.E-02  110618.E-07  147399.E-08
280001.E-02  132606.E-07  000000.E+00
300001.E-02  132606.E-07  000000.E+00
320001.E-02  146453.E-07  735692.E-06
340001.E-02  182415.E-07  438226.E-07
360001.E-02  129769.E-07  113053.E-07
380001.E-02  108923.E-07  000000.E+00
400001.E-02  109394.E-07  380037.E-08
420001.E-02  904023.E-08  254677.E-07
440001.E-02  495272.E-08  174133.E-07
460001.E-02  329500.E-08  861310.E-07
480001.E-02  329500.E-08  000000.E+00
500001.E-02  311282.E-08  539690.E-08
520001.E-02  235190.E-08  414991.E-08
540001.E-02  171000.E-08  461611.E-08
560001.E-02  587099.E-08  110445.E-06
580001.E-02  689504.E-08  000000.E+00
600001.E-02  870950.E-08  494749.E-08
620001.E-02  125606.E-07  354888.E-07
640001.E-02  114232.E-07  215988.E-07
660001.E-02  847963.E-08  000000.E+00
680001.E-02  935404.E-08  403681.E-08
700001.E-02  630881.E-08  233073.E-07
720001.E-02  103358.E-07  128054.E-06
740001.E-02  100237.E-07  492313.E-08
760001.E-02  985776.E-08  000000.E+00
780001.E-02  709631.E-08  161843.E-07
800001.E-02  553099.E-08  224999.E-07
820001.E-02  540791.E-08  637630.E-07
840001.E-02  639689.E-08  000000.E+00
860001.E-02  678308.E-08  509666.E-08
880001.E-02  646880.E-08  248856.E-06
900001.E-02  559317.E-08  845873.E-08
920001.E-02  492972.E-08  000000.E+00
940001.E-02  466587.E-08  708516.E-08
960001.E-02  468848.E-08  717089.E-08
980001.E-02  493194.E-08  440223.E-08
100000.E-01  409280.E-08  000000.E+00
102000.E-01  435447.E-08  511470.E-08
104000.E-01  568834.E-08  812936.E-08
106000.E-01  969317.E-08  886636.E-07
108000.E-01  104415.E-07  000000.E+00
110000.E-01  109406.E-07  818571.E-08
112000.E-01  938922.E-08  252390.E-07
114000.E-01  735179.E-08  360693.E-08
116000.E-01  879883.E-08  000000.E+00
118000.E-01  825537.E-08  109492.E-07
120000.E-01  810138.E-08  759630.E-08
122000.E-01  824862.E-08  120586.E-07
124000.E-01  875706.E-08  000000.E+00
126000.E-01  110137.E-07  110535.E-07
128000.E-01  128977.E-07  182086.E-07
130000.E-01  852704.E-08  000000.E+00
132000.E-01  722235.E-08  885073.E-06
134000.E-01  259941.E-08  899282.E-08
136000.E-01  302750.E-08  361630.E-08
138000.E-01  454964.E-08  000000.E+00
140000.E-01  888059.E-08  366121.E-06
142000.E-01  110907.E-07  125637.E-07
144000.E-01  100944.E-07  000000.E+00
146000.E-01  989703.E-08  200966.E-06
148000.E-01  119521.E-07  387819.E-08
150000.E-01  117031.E-07  107134.E-07
152000.E-01  116697.E-07  166342.E-07
154000.E-01  850597.E-08  977847.E-08
156000.E-01  705073.E-08  827678.E-08
158000.E-01  649333.E-08  000000.E+00
160000.E-01  868173.E-08  138979.E-07
162000.E-01  969791.E-08  526870.E-08
164000.E-01  129010.E-07  000000.E+00
166000.E-01  110546.E-07  607211.E-07
168000.E-01  974049.E-08  853151.E-08
170000.E-01  818797.E-08  792146.E-08
172000.E-01  920846.E-08  557547.E-07
174000.E-01  114802.E-07  297104.E-06
176000.E-01  117443.E-07  102740.E-07
178000.E-01  142925.E-07  178919.E-07
180000.E-01  141330.E-07  101653.E-07
182000.E-01  121305.E-07  206610.E-07
184000.E-01  218474.E-08  782549.E-08
186000.E-01  556422.E-08  475583.E-08
188000.E-01  987907.E-08  669535.E-06
190000.E-01  154513.E-07  000000.E+00
192000.E-01  146807.E-07  115035.E-06
194000.E-01  200283.E-07  189826.E-07
196000.E-01  235342.E-07  130514.E-07
198000.E-01  413183.E-07  499463.E-07
200000.E-01  230900.E-07  392854.E-07
